8,001,AA,AMERICAN AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
162,447,F5,COSMIC AIR ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
163,453,YX,MIDWEST AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
164,460,EB,AIR PULLMANTUR ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
165,465,4L,AIR ASTANA ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
166,469,4M,LAN ARGENTINA ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
167,475,UI,EUROCYPRIA AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
168,484,ED,AIRBLUE ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
169,486,L8,AIR LUXOR GB ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
170,491,B9,IRAN AIR TOURS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
171,494,EZ,EVERGREEN INTERNATIONAL AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
172,508,QJ,JET AIRWAYS,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
173,509,Z9,AERO ZAMBIA ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
174,512,RJ,ROYAL JORDANIAN ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
175,514,G9,AIR ARABIA ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
176,515,Q8,PACIFIC EAST ASIA CARGO AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
177,526,WN,SOUTHWEST AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
178,532,E4,AERO ASIA INTERNATIONAL ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
179,539,TH,TRANSMILE AIR SERVICES,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
180,543,9Q,PB AIR ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
181,544,LP,LAN PERU ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
182,547,2K,AEROLINEAS GALAPAGOS AEROGAL ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
183,555,SU,AEROFLOT RUSSIAN AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
184,556,9T,ACT AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
185,560,H8,DALAVIA ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
186,564,XQ,SUNEXPRESS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
187,566,PS,UKRAINE INTERNATIONAL AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
188,567,CE,NATIONWIDE AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
189,572,9U,AIR MOLDOVA ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
190,574,4W,ALLIED AIR ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
191,589,9W,JET AIRWAYS,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
192,592,3Q,CHINA YUNNAN AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
193,596,CS,AIR MICRONESIA CARGO,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
194,599,8M,MYANMAR AIRWAYS INTERNATIONAL ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
195,603,UL,SRILANKAN AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
196,604,UY,CAMEROON AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
197,606,A9,GEORGIAN AIRWAYS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
198,607,EY,ETIHAD AIRWAYS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
199,610,KK,ATLASJE,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
200,615,QY,EUROPEAN AIR TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
201,618,SQ,SINGAPORE AIRLINES CARGO PTE LTD,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
202,619,G2,AVIREX ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
203,620,BZ,BLUE DART AVIATION ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
204,621,MZ,MERPATI ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
205,624,H9,PEGASUS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
206,625,D6,INTERAIR SOUTH AFRICA ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
207,627,QV,LAO AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
208,629,MI,SILKAIR,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
209,643,KM,AIR MALTA ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
210,645,6P,CLUB AIR ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
211,649,TS,AIR TRANSAT ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
212,651,XO,CHINA XINJIANG AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
213,656,PX,AIR NIUGINI ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
214,657,BT,AIR BALTIC ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
215,658,VJ,ROYAL AIR CAMBODGE,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
216,661,3D,AIR PEOPLE INTERNATIONAL ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
217,666,BO,BOURAQ INDONESIA AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
218,669,U8,ARMAVIA ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
219,670,UN,TRANSAERO AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
220,671,7P,BATAVIA AIR ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
221,672,BI,ROYAL BRUNEI AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
222,675,NX,AIR MACAU ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
223,678,G0,GHANA INTERNATIONAL AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
224,680,JK,SPANAIR ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
225,682,WZ,WEST AFRICAN AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
226,687,YJ,AMIYI AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
227,688,EG,JAPAN ASIA AIRWAYS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
228,690,LJ,SIERRA NATIONAL AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
229,695,BR,EVA AIR,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
230,698,7L,"",,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
231,705,S2,SAHARA AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
232,706,KQ,KENYA AIRWAYS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
233,708,JO,JALWAYS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
234,713,RH,REPUBLIC EXPRESS AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
235,716,MB,MNG AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
236,723,QA,CLICK MEXICANA ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
237,724,LX,SWISS intL AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
238,730,HT,AEROMIST - KHARKIV ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
239,731,MF,XIAMEN AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
240,738,VN,VIETNAM AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
241,745,AB,AIR BERLIN ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
242,749,4Z,SOUTH AFRICAN AIRLINK ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
243,752,JZ,SKYWAYS EXPRESS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
244,755,GZ,AIR RAROTONGA ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
245,760,UU,AIR AUSTRAL ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
246,761,WD,DAS AIR CARGO,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
247,768,EL,AIR NIPPON ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
248,771,J2,AZERBAIJAN AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
249,779,0D,DARWIN AIRLINE ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
250,780,Y9,KISH AIR ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
251,781,MU,CHINA EASTERN AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
252,783,WH,CHINA NORTHWEST AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
253,784,CZ,CHINA SOUTHERN AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
254,785,SZ,CHINA SOUTHWEST AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
255,786,VK,VIRGIN NIGERIA AIRWAYS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
256,787,KB,DRUK AIR CORPORATION ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
257,788,1F,INFINI TRAVEL INFORMATION ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
258,796,BJ,NOUVELAIR TUNISIE ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
259,803,AE,MANDARIN AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
260,804,8Y,CHINA POSTAL AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
261,805,4X,MERCURY AIR CARGO DBA MERCURY WORLD,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
262,807,FD,THAI AIR ASIA ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
263,810,M6,AMERIJET AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
264,815,EP,IRAN ASSEMAN AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
265,817,MJ,MIHIN LANKA,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
266,819,N6,AIR ONE NINE ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
267,821,6K,INTER EXPRESS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
268,822,KN,CHINA UNITED AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
269,824,XT,AIR EXEL NETHERLANDS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
270,825,FM,SHANGHAI AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
271,829,PG,BANGKOK AIRWAYS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
272,831,OU,CROATIA AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
273,836,Q9,AFRINAT INTERNATIONAL AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
274,837,E2,KAMPUCHEA AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
275,838,WS,WESTJET ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
276,846,ZK,GREAT LAKES AVIATION ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
277,851,N8,CR AIRWAYS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
278,853,QP,AIRKENYA EXPRESS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
279,856,DJ,VIRGIN BLUE AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
280,859,8L,LUCKY AIR ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
281,864,GM,TRI MG AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
282,867,AP,AIR ONE ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
283,871,Y8,YANGTZE RIVER EXPRESS AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
284,880,HU,HAINAN AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
285,883,8C,EAST STAR AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
286,896,VF,VALUAIR,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
287,897,7D,DONBASSAERO AIRLINE ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
288,898,DF,DEER JET ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
289,899,ZL,REX REGIONAL EXPRESS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
290,900,T2,THAI AIR CARGO,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
291,904,MV,ARMENIAN INTERNATIONAL AIRWAYS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
292,907,QN,AIR ARMENIA ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
293,908,OG,ONE TWO GO AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
294,915,5R,KARTHAGO AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
295,918,OE,ASIA OVERNIGHT EXPRESS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
296,923,SS,CORSAIRFLY ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
297,932,VS,VIRGIN ATLANTIC AIRWAYS ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
298,933,KZ,NIPPON CARGO AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
299,934,G4,GRIZODUBOVA AIR ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
300,936,5I,AIR G,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
301,958,8G,ANGEL AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
302,960,OV,ESTONIAN AIR ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
303,974,ZB,MONARCH AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
304,975,QZ,INDONESIA AIRASIA ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
305,979,HV,TRANSAVIA ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
306,986,Q2,ISLAND AVIATION SERVICES,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
307,988,OZ,ASIANA AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
308,990,JT,LION AIRLINES,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
309,996,UX,AIR EUROPA ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
310,997,BG,BIMAN BANGLADESH AIRLINES ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
311,999,CA,AIR CHINA ,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
312,0AK,AK,AIR ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
313,0MH,MY,MALAYSIA AIRLINE,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18 11:54:27,2023-01-18 11:54:27,
